bookID,title,authors,average_rating,num_pages,ratings_count,text_reviews_count,publication_date,Year,publisher,Publisher trim,Publisher clean,Left function
24192,Pacto Con un Demonio,Kim Harrison,4.39,512,0,0,01/07/2008,2008,HarperTeen,,,
45306,Embracing Love  Vol. 6,Youka Nitta,4.33,216,315,7,01/06/2008,2008,Be Beautiful,,,
20741,The Adventures of Sally,P.G. Wodehouse,3.78,232,10,0,29/05/2008,2008,BiblioLife,,,
39505,Winchester Shotguns,Dennis Adler/R.L. Wilson,5,372,2,0,15/05/2008,2008,Chartwell Books,,,
36368,Collected Stories,Gabriel GarcÃ­a MÃ¡rquez/Gregory Rabassa/J.S. Bernstein,4.19,352,6375,179,13/05/2008,2008,Harper Perennial Modern Classics,,,
40502,Lullaby Town (Elvis Cole  #3),Robert Crais,4.14,296,8359,319,01/04/2008,2008,Mongoose Publishing,,,
7926,The Facts in the Case of the Departure of Miss Finch,Neil Gaiman/Michael Zulli,3.54,51,2038,198,01/04/2008,2008,Orion,,,
793,Elric of Melnibone: Bright Shadows,Charles  Green/Richard Ford/Pascal Quidault,4,98,8,0,01/04/2008,2008,Dark Horse Books,,,
9236,Birth Of A Tragedy: Kashmir 1947,Alastair Lamb,4,179,9,2,14/03/2008,2008,Roxford Books,,,
31100,The Nightmare Years: 1930-40 (20th Century Journey  #2),William L. Shirer,4.24,654,844,41,05/03/2008,2008,Birlinn,,,
25051,Shampoo Planet,Douglas Coupland,3.5,282,8283,202,01/03/2008,2008,Sphere,,,
30366,RespiraciÃ³n artificial,Ricardo Piglia,3.96,218,1279,77,01/03/2008,2008,Anagrama,,,
2834,Spencerville,Nelson DeMille,3.67,564,49,6,01/03/2008,2008,Scribner Book Company,,,
4055,Antes que anochezca,Reinaldo Arenas,4.17,343,427,35,28/02/2008,2008,TusQuets,,,
5176,The Mad Ship (Liveship Traders  #2),Robin Hobb,4.23,906,38753,893,04/02/2008,2008,Harper Voyager,,,
17800,Mandie and the Jumping Juniper (Mandie  #18),Lois Gladys Leppard,3.89,160,874,19,02/02/2008,2008,Chaosium,,,
1591,H. P. Lovecraft's Dreamlands (Call of Cthulhu RPG),Chris  Williams/Sandy Petersen,3.97,260,98,2,02/02/2008,2008,Bethany House Publishers,,,
32338,The Richest Man in Babylon,George S. Clason,4.26,194,76451,3400,01/02/2008,2008,Time Warner Books UK,,,
19801,The Calvin And Hobbes:  Tenth Anniversary Book,Bill Watterson,4.63,208,303,12,01/02/2008,2008,Berkley Books,,,
26592,Gulliver's Travels,Gill Harvey/Jonathan Swift,3.35,64,13,3,29/01/2008,2008,Usborne Books,,,
12753,Night of the Fox (Dougal Munro and Jack Carter #1),Jack Higgins,3.92,352,4908,89,25/01/2008,2008,Pocket Books,,,
1204,Trials of Death (Cirque Du Freak  #5),Darren Shan,4.25,202,24590,525,18/01/2008,2008,Little  Brown Books for Young Readers,,,
20932,William S. Burroughs  Throbbing Gristle  Brion Gysin,V. Vale/Andrea Juno/William S. Burroughs/Throbbing Gristle/Brion Gysin,4.26,140,1290,17,10/01/2008,2008,Re/Search Publications,,,
23524,Collected Novellas,Gabriel GarcÃ­a MÃ¡rquez/Gregory Rabassa/J.S. Bernstein,4,288,838,51,08/01/2008,2008,Harper Perennial Modern Classics,,,
30679,Demon Angel (The Guardians  #1),Meljean Brook,3.53,432,2704,237,02/01/2008,2008,Penguin Books,Penguin Books,Penguin Books,Penguin
33953,The Book of Other People,Zadie Smith/David Mitchell/George Saunders/Colm TÃ³ibÃ­n/Aleksandar Hemon/Nick Hornby/Hari Kunzru/Toby Litt/Chris Ware,3.38,304,2546,328,02/01/2008,2008,Berkley Sensation,,,
33561,Microserfs,Douglas Coupland,3.88,371,442,38,01/01/2008,2008,Harper Perennial,,,
22233,The Wit &  Wisdom of Winston Churchill,James C. Humes/Richard M. Nixon,3.98,256,181,15,26/12/2007,2007,Harper Perennial,,,
2071,Prince of the Blood (Krondor's Sons  #1),Raymond E. Feist,3.98,429,19537,171,18/12/2007,2007,Random House,,,
14647,The Chronicles of Riddick,Alan Dean Foster,3.95,342,1389,47,18/12/2007,2007,Broadway Books,,,
6483,The Hunt for Zero Point: Inside the Classified World of Antigravity Technology,Nick Cook,4.12,320,323,37,18/12/2007,2007,BantamSpectra,,,
22966,Cliffs of Despair: A Journey to Suicide's Edge,Tom Hunt,3.73,256,70,12,18/12/2007,2007,Del Rey Books,,,
18134,Billy Budd  Sailor and Other Uncompleted Writings,Herman Melville,3.11,1016,9,1,15/12/2007,2007,Northwestern University Press,,,
33512,Home of the Gentry,Ivan Turgenev/Richard Freeborn,3.92,298,2152,70,06/12/2007,2007,Penguin Classics,Penguin Classics,Penguin Classics,Penguin
27503,Rebecca,Daphne du Maurier/Sally Beauman,4.23,441,179639,8119,01/12/2007,2007,Virago Press (UK),,,
16692,When We Were Orphans,Kazuo Ishiguro,3.49,320,19252,1673,01/12/2007,2007,Faber & Faber,,,
39346,Todo estÃ¡ iluminado,Jonathan Safran Foer,3.9,344,108,11,30/11/2007,2007,DeBolsillo,,,
23042,Critique of Pure Reason,Immanuel Kant/Marcus Weigelt/F. Max MÃ¼ller,3.94,784,254,35,29/11/2007,2007,Penguin Books Ltd,Penguin Books Ltd,Penguin Books Ltd,Penguin
28488,San Francisco Ballet at Seventy-Five,Janice Ross/Allan Ulrich/Brigitte Lefevre,4.33,188,6,1,12/11/2007,2007,Chronicle Books,,,
1893,Howards End,E.M. Forster/Benjamin DeMott/Regina Marler,3.96,312,104,13,06/11/2007,2007,Signet,,,
17694,Grand Conspiracy (Wars of Light & Shadow #5; Arc 3 - Alliance of Light  #2),Janny Wurts,4.11,614,1416,20,05/11/2007,2007,HarperVoyager,,,
3798,Book of the Dead (Kay Scarpetta  #15),Patricia Cornwell,3.65,511,23107,1295,01/11/2007,2007,Oxford University Press  USA,,,
8737,A Christmas Carol and Other Christmas Books,Charles Dickens/Robert Douglas-Fairhurst,3.96,438,156,20,01/11/2007,2007,Putnam Adult,,,
41053,Tales from Shakespeare,Charles Lamb/Mary Lamb/Arthur Rackham,3.96,288,3097,154,26/10/2007,2007,Penguin Books,Penguin Books,Penguin Books,Penguin
17271,Dragons of the Highlord Skies (Dragonlance: The Lost Chronicles  #2),Margaret Weis/Tracy Hickman,4.05,456,3523,99,23/10/2007,2007,Wizards of the Coast,,,
22380,His Princess Devotional: A Royal Encounter With Your King,Sheri Rose Shepherd,5,240,2,0,16/10/2007,2007,Multnomah,,,
38476,Dissecting Marilyn Manson,Gavin Baddeley,3.86,192,526,9,01/10/2007,2007,Livre de Poche,,,
28947,Shout Out Loud! 5,Satosumi Takaguchi,3.93,192,83,6,01/10/2007,2007,Blu,,,
35002,Les Fils des tÃ©nÃ¨bres,Dan Simmons,3.71,472,33,1,01/10/2007,2007,Plexus Publishing,,,
33152,The Arctic Event (Covert-One  #7),James H. Cobb/Robert Ludlum,4.01,390,4414,127,26/09/2007,2007,Warner Books,,,
29052,The Life and Times of the Thunderbolt Kid: A Memoir,Bill Bryson,3.94,268,1329,250,25/09/2007,2007,Broadway Books,,,
13619,The Nixie's Song (Beyond the Spiderwick Chronicles  #1),Tony DiTerlizzi/Holly Black,3.73,162,9927,416,18/09/2007,2007,Simon  Schuster Books for Young Readers,,,
21437,The Used World,Haven Kimmel,3.63,308,1398,249,18/09/2007,2007,Free Press,,,
20671,The Hobbit,J.R.R. Tolkien,4.27,277,3213,329,17/09/2007,2007,HarperCollins,,,
3298,Yakitate!! Japan  Volume 7,Takashi Hashiguchi,3.98,185,239,5,11/09/2007,2007,Random House Trade Paperbacks,,,
41998,The Family That Couldn't Sleep: A Medical Mystery,D.T. Max,3.91,299,237,48,11/09/2007,2007,VIZ Media LLC,,,
43594,You've Been Warned,James Patterson/Howard Roughan,3.53,374,18058,1519,10/09/2007,2007,Prima Games,,,
19401,The Unfortunate Miss Fortunes,Jennifer Crusie/Eileen Dreyer/Anne Stuart,3.48,391,3252,233,10/09/2007,2007,Little Brown and Company,,,
30417,The Elder Scrolls IV: Oblivion -- Revised & Expanded (Xbox360  PC) (Prima Official Game Guide),Peter Olafson,4.29,432,57,4,10/09/2007,2007,St. Martin's Paperbacks,,,
15509,Absolutely Normal Chaos,Sharon Creech,3.92,201,28,3,07/09/2007,2007,MacMillan Children's Books,,,
9439,The Subterraneans,Jack Kerouac,3.68,192,426,42,06/09/2007,2007,Penguin Books Ltd,Penguin Books Ltd,Penguin Books Ltd,Penguin
830,There's No Place Like Here,Cecelia Ahern,3.67,340,1926,314,04/09/2007,2007,Hachette Books,,,
21179,Blind Willow  Sleeping Woman,Haruki Murakami/Jay Rubin/Philip Gabriel,3.84,362,1162,132,01/09/2007,2007,Barrington Stoke,,,
30982,The Subtle Knife (His Dark Materials  #2),Philip Pullman/Ian Beck,4.13,326,677,77,01/09/2007,2007,Oxford University Press,,,
7559,The Amber Spyglass (His Dark Materials  #3),Philip Pullman/Ian Beck,4.09,518,562,61,01/09/2007,2007,Jossey-Bass,,,
1265,El Aleph,Jorge Luis Borges,4.38,253,146,9,01/09/2007,2007,Planeta Publishing,,,
11043,Killing the Imposter God: Philip Pullman's Spiritual Imagination in His Dark Materials,Donna Freitas/Jason Edward King,3.67,224,42,12,01/09/2007,2007,Alfred A. Knopf Books for Young Readers,,,
35485,Antigone,Sophocles/Reginald Gibbons/Charles Segal,3.64,197,36,5,01/09/2007,2007,Alfred A. Knopf Books for Young Readers,,,
33914,Before Night Falls,Keith Gray,3.39,74,23,6,01/09/2007,2007,Vintage,,,
14030,The Wheel of Darkness (Pendergast  #8),Douglas Preston/Lincoln Child,3.93,388,21797,1002,28/08/2007,2007,Grand Central Publishing,,,
131,Lord John and the Brotherhood of the Blade  (Lord John Grey  #2),Diana Gabaldon,3.91,494,17271,776,28/08/2007,2007,Pocket Books,,,
21768,Mayflower Treasure Hunt (A to Z Mysteries: Super Edition  #2),Ron Roy/John Steven Gurney,4.19,114,965,39,28/08/2007,2007,Random House Books for Young Readers,,,
15931,Act of Treason (Mitch Rapp  #9),Vince Flynn,4.29,467,768,47,28/08/2007,2007,Grand Central Publishing,,,
34468,The Wheel of Darkness (Pendergast  #8),Douglas Preston/Lincoln Child,3.93,0,41,9,28/08/2007,2007,Delacorte Press,,,
43101,The Wild Trees: A Story of Passion and Daring,Richard   Preston,4.09,294,5588,942,23/08/2007,2007,Random House (NY),,,
4436,The Red Tent,Anita Diamant,4.17,321,5390,614,21/08/2007,2007,VIZ Media LLC,,,
44147,The Echo Maker,Richard Powers,3.38,449,555,115,21/08/2007,2007,Picador,,,
24476,The Drifting Classroom  Vol. 7 (The Drifting Classroom),Kazuo Umezu,3.92,192,343,11,21/08/2007,2007,Picador,,,
41832,Selected Poems,E.E. Cummings/Richard S. Kennedy,4.22,208,12438,264,17/08/2007,2007,Liveright,,,
4346,Can't Win With You 1,Satosumi Takaguchi/Yukine Honami,3.57,176,77,3,15/08/2007,2007,Digital Manga Publishing,,,
33497,Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle  #1),Betty MacDonald/Alexandra Boiger,4.16,128,48919,1089,14/08/2007,2007,Knopf Books for Young Readers,,,
16430,Betsy-Tacy (Betsy-Tacy  #1),Maud Hart Lovelace/Lois Lenski,4.07,144,20976,935,14/08/2007,2007,VIZ Media LLC,,,
8538,Hello  Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle  #4),Betty MacDonald/Alexandra Boiger,4.24,125,14745,203,14/08/2007,2007,HarperCollins,,,
44652,Mrs. Piggle-Wiggle's Magic (Mrs. Piggle Wiggle  #2),Betty MacDonald/Alexandra Boiger,4.16,192,13359,236,14/08/2007,2007,HarperCollins,,,
34,Play Dirty,Sandra Brown,3.92,404,9552,627,14/08/2007,2007,HarperCollins,,,
9486,Fullmetal Alchemist  Vol. 14 (Fullmetal Alchemist  #14),Hiromu Arakawa/Akira Watanabe,4.59,192,8634,118,14/08/2007,2007,HarperCollins,,,
5838,Love  Stargirl (Stargirl  #2),Jerry Spinelli,3.82,274,713,110,14/08/2007,2007,Simon & Schuster,,,
3142,Spook Country (Blue Ant  #2),William Gibson,3.69,371,16342,1258,07/08/2007,2007,VIZ Media,,,
26327,Sandworms of Dune (Dune Chronicles #8),Brian Herbert/Kevin J. Anderson,3.64,494,8486,273,07/08/2007,2007,VIZ Media LLC,,,
36348,The Accidental Time Machine,Joe Haldeman,3.7,278,6572,660,07/08/2007,2007,VIZ Media LLC,,,
44866,Thin Air (Weather Warden  #6),Rachel Caine,3.96,307,5875,182,07/08/2007,2007,VIZ Media LLC,,,
15876,Bleach  Volume 20,Tite Kubo,4.36,216,5648,76,07/08/2007,2007,William Morrow / Harper,,,
16593,Good Omens: The Nice and Accurate Prophecies of Agnes Nutter  Witch,Terry Pratchett/Neil Gaiman,4.25,384,5036,582,07/08/2007,2007,Roc,,,
17208,Hikaru no Go  Vol. 10: Lifeline (Hikaru no Go  #10),Yumi Hotta/Takeshi Obata,4.28,203,953,20,07/08/2007,2007,Ace,,,
37683,Pretty Face  Vol. 1,Yasuhiro Kano,3.83,192,494,40,07/08/2007,2007,Putnam Adult,,,
26012,JoJo's Bizarre Adventure  Vol. 8 (Stardust Crusaders  #8),Hirohiko Araki,4.46,208,303,5,07/08/2007,2007,Tor Books,,,
18800,The Museum of Dr. Moses: Tales of Mystery and Suspense,Joyce Carol Oates,3.4,229,778,122,06/08/2007,2007,Houghton Mifflin Harcourt,,,
3008,Blood Meridian,Cormac McCarthy,4.17,335,539,62,03/08/2007,2007,Picador USA,,,
12018,Love Mode  Vol. 6,Yuki Shimizu,4.23,192,441,7,01/08/2007,2007,Wiley,,,
15672,Passing,Nella Larsen/Carla Kaplan,3.85,546,335,26,01/08/2007,2007,W. W. Norton & Company,,,
40329,The Science of Stephen King: From 'Carrie' to 'Cell ' The Terrifying Truth Behind the Horror Master's Fiction,Lois H. Gresh/Robert E. Weinberg,3.42,272,62,9,01/08/2007,2007,Blu,,,
13667,Beyond Reach (Grant County  #6),Karin Slaughter,4.19,404,19136,979,31/07/2007,2007,Ballantine Books,,,
11390,Key Lime Pie Murder (Hannah Swensen  #9),Joanne Fluke,3.85,342,10361,531,31/07/2007,2007,Delacorte Press,,,
13593,Today I Feel Silly  Other Moods That Make My Day,Jamie Lee Curtis/Laura Cornell,4.16,40,4171,518,31/07/2007,2007,HarperCollins,,,
35404,The Devilish Pleasures of a Duke (Boscastle  #6),Jillian Hunter,3.99,345,938,46,31/07/2007,2007,Kensington Publishing Corporation,,,
30602,First Among Sequels (Thursday Next  #5),Jasper Fforde,4.02,363,20630,1310,24/07/2007,2007,Viking Adult,,,
24647,Crooked Little Vein,Warren Ellis,3.82,288,7811,991,24/07/2007,2007,William Morrow,,,
12853,Laurell K. Hamilton's Anita Blake  Vampire Hunter: Guilty Pleasures vol 1,Laurell K. Hamilton/Stacie Ritchie/Jessica Ruffner/Brett Booth,4.17,168,7302,250,18/07/2007,2007,Marvel,,,
7957,Ghost in the Shell 2: Innocence: After The Long Goodbye,Masaki Yamada/Yuji Oniki/Carl Gustav Horn/Daigo Shinma/Keita Saeki/Mamoru Oshii/Shinji Maki,3.97,196,21,3,17/07/2007,2007,VIZ Media LLC,,,
7842,Mercy Watson: Princess in Disguise,Kate DiCamillo/Chris Van Dusen,4.16,70,2973,202,10/07/2007,2007,VIZ Media LLC,,,
16007,Z for Zachariah,Robert C. O'Brien,3.66,250,1030,231,10/07/2007,2007,Candlewick Press,,,
38330,Yakitate!! Japan  Volume 6,Takashi Hashiguchi,4,185,254,6,10/07/2007,2007,Simon Pulse,,,
18257,Demons Are Forever (Demon-Hunting Soccer Mom  #3),Julie Kenner,3.89,292,2368,162,03/07/2007,2007,Berkley Publishing Group,,,
153,The Quickie,James Patterson/Michael Ledwidge,3.83,357,32963,2132,02/07/2007,2007,Harper Perennial,,,
8880,How to Be Alone,Jonathan Franzen,3.59,306,336,33,02/07/2007,2007,Little  Brown and Company,,,
1466,Betrayal (Chasing Yesterday  #2),Robin Wasserman,3.96,209,1435,101,01/07/2007,2007,YoungJin Singapore Pte. Ltd.,,,
25752,The Gonzo Way: A Celebration of Dr. Hunter S. Thompson,Anita Thompson,3.96,112,1052,36,01/07/2007,2007,Ediciones Urano,,,
2140,The Trouble With Violet,Anne Mazer/Bill Brown,3.89,112,223,36,01/07/2007,2007,Scholastic Paperbacks,,,
18182,Goodnight Moon 123: A Counting Book (Over the Moon),Margaret Wise Brown/Clement Hurd,3.57,32,198,22,01/07/2007,2007,HarperCollins Publishers,,,
40102,Violet Makes A Splash (Sister Magic),Anne Mazer/Bill Brown,3.96,112,120,5,01/07/2007,2007,Scholastic Paperbacks,,,
11663,La economÃ­a Long Tail,Chris Anderson/Federico Villegas Silva Lezama,3.81,318,24,3,01/07/2007,2007,Fulcrum Publishing,,,
25033,Gulliver's Travels,Jonathan Swift/YKids,3.57,148,7,0,01/07/2007,2007,Scholastic Paperbacks,,,
18631,Tuesdays with Morrie,Mitch Albom,4.1,192,5541,498,29/06/2007,2007,St. Martin's Press,,,
29545,Two for the Dough (Stephanie Plum  #2),Janet Evanovich,4.11,325,2509,292,29/06/2007,2007,Anchor Books,,,
12581,Discovery of the Presence of God: Devotional Nonduality,David R. Hawkins,4.61,296,186,11,28/06/2007,2007,Veritas Publishing,,,
38539,Astonishing X-Men  Volume 2: Dangerous,Joss Whedon/John Cassaday,4.19,152,10769,282,27/06/2007,2007,Marvel,,,
39440,Peony in Love,Lisa See,3.6,273,37411,3719,26/06/2007,2007,Tor Books,,,
6542,Exit Strategy (Nadia Stafford #1),Kelley Armstrong,3.89,480,6236,369,26/06/2007,2007,Delacorte Books for Young Readers,,,
10663,Spells & Sleeping Bags (Magic in Manhattan  #3),Sarah Mlynowski,4.05,324,4370,221,26/06/2007,2007,Bantam,,,
13398,They Came from Below,Blake Nelson,3.66,299,189,42,26/06/2007,2007,Random House,,,
30069,Essentials of Conservation Biology,Richard B. Primack,3.92,585,37,1,21/06/2007,2007,Sinauer Associates,,,
33555,The Best of Wodehouse: An Anthology,P.G. Wodehouse/John Mortimer,4.41,840,413,46,19/06/2007,2007,VIZ Media LLC,,,
14492,The Drifting Classroom  Vol. 6 (The Drifting Classroom),Kazuo Umezu,3.87,192,366,13,19/06/2007,2007,Everyman's Library,,,
4673,Storming the Gates of Paradise: Landscapes for Politics,Rebecca Solnit,4.21,416,228,30,18/06/2007,2007,University of California Press,,,
13579,Kushiel's Justice (Imriel's Trilogy  #2),Jacqueline Carey,4.25,703,15897,381,14/06/2007,2007,Roc,,,
1365,Double Take (FBI Thriller  #11),Catherine Coulter,4.05,420,7456,376,12/06/2007,2007,Harper,,,
17118,The Maytrees,Annie Dillard,3.57,216,4870,975,12/06/2007,2007,Putnam Adult,,,
1645,Michael Tolliver Lives (Tales of the City  #7),Armistead Maupin,3.93,277,583,82,12/06/2007,2007,Harper,,,
8921,The Harlequin (Anita Blake  Vampire Hunter #15),Laurell K. Hamilton,3.92,422,37989,785,05/06/2007,2007,Simon & Schuster,,,
12137,Fell,Warren Ellis/Ben Templesmith,4.16,128,6740,283,05/06/2007,2007,VIZ Media LLC,,,
8742,The Navigator (NUMA Files  #7),Clive Cussler/Paul Kemprecos,3.94,437,6152,248,05/06/2007,2007,Berkley Sensation,,,
15872,Bleach  Volume 19,Tite Kubo,4.36,216,5922,81,05/06/2007,2007,Image Comics,,,
22028,Goddess of Love (Goddess Summoning  #5),P.C. Cast,4.06,292,4475,196,05/06/2007,2007,Berkley Books,,,
1693,Master of Dragons (Mageverse #5),Angela Knight,4.22,293,3190,56,05/06/2007,2007,Putnam Publishing Group,,,
23846,Everything I Needed to Know about Being a Girl I Learned from Judy Blume,Jennifer O'Connell/Meg Cabot/Megan McCafferty/Melissa Senate/Diana Peterfreund/Stephanie Lessing/Laura Ruby/Erica Orloff/Stacey Ballis/Julie Kenner/Kristin Harmel/Jennifer Coburn/Elise Juska/Kyra Davis/Beth Kendrick/Berta Platas/Lynda Curnyn/Kayla Perrin/Cara Lockwood/Alison Pace/Megan Crane/Lara Deloza/Laura Caldwell/Shanna Swendson,3.47,275,1750,323,05/06/2007,2007,Berkley Books,,,
32780,The Sleeping Doll (Kathryn Dance #1),Jeffery Deaver,3.93,428,357,58,05/06/2007,2007,Pocket Books,,,
11588,Strong Motion,Jonathan Franzen,3.52,528,3996,278,01/06/2007,2007,Blackstone Audiobooks,,,
6976,The Little Friend,Donna Tartt,3.46,555,808,112,01/06/2007,2007,TokyoPop,,,
3144,Tramps Like Us  Volume 12,Yayoi Ogawa,4.37,179,497,9,01/06/2007,2007,Hci,,,
32590,Right Livelihoods: Three Novellas,Rick Moody,3.31,240,223,47,01/06/2007,2007,Little Brown and Company,,,
28569,Read for Your Life: 11 Ways to Better Yourself Through Books,Pat Williams/Peggy Matthews Rose,3.7,311,82,17,01/06/2007,2007,TokyoPop,,,
28700,Sgt. Frog  Vol. 13 (Sgt. Frog  #13),Mine Yoshizaki,4.23,192,77,1,01/06/2007,2007,Bloomsbury,,,
27971,Howards End,E.M. Forster/Nadia May,3.96,9,32,16,01/06/2007,2007,Fourth Estate (GB),,,
23239,Magician: Apprentice Volume 1  (Raymond E. Feist's Magician: Apprentice #1),Raymond E. Feist/Michael Avon Oeming/Bryan J.L. Glass/Ryan Stegman,4.45,168,19895,114,30/05/2007,2007,Marvel Comics Group,,,
15905,Saving the World and Other Extreme Sports (Maximum Ride  #3),James Patterson,4.15,405,80643,2270,29/05/2007,2007,Villard,,,
2794,The Good Guy,Dean Koontz,3.82,386,29967,1317,29/05/2007,2007,Random House Audio Publishing Group,,,
18132,The Gravedigger's Daughter,Joyce Carol Oates,3.55,582,7518,860,29/05/2007,2007,Avon,,,
43352,You Don't Love Me Yet,Jonathan Lethem,2.81,225,3854,547,29/05/2007,2007,Farrar  Straus and Giroux,,,
8991,Sylvia,Leonard Michaels/Diane Johnson,3.86,129,807,95,29/05/2007,2007,Little  Brown and Company,,,
17747,At the Edge (Psychic Triplet Trilogy  #1),Cait London,3.79,384,273,21,29/05/2007,2007,Bantam,,,
4664,The Good Guy,Dean Koontz/Richard Ferrrone,3.82,9,115,24,29/05/2007,2007,Ecco,,,
43457,There's a (Slight) Chance I Might Be Going to Hell: A Novel of Sewer Pipes  Pageant Queens  and Big Trouble,Laurie Notaro,3.55,320,36,8,29/05/2007,2007,Doubleday Books,,,
9755,McSweeney's #24,Dave Eggers/Christopher R. Howard/Jonathan Ames/Joe Meno/Eric Hanson,3.8,300,277,31,28/05/2007,2007,Ediciones B,,,
11347,El MesÃ­as: El niÃ±o judÃ­o,Anne Rice/Luis Murillo,3.58,352,61,8,28/05/2007,2007,McSweeney's,,,
44649,The Botany of Desire: A Plant's-Eye View of the World,Michael Pollan/Scott Brick,4.06,0,117,36,21/05/2007,2007,Your Coach Digital,,,
955,Divine,Karen Kingsbury,4.28,355,9043,424,17/05/2007,2007,W. W. Norton  Company,,,
23319,The Richness of Life: The Essential Stephen Jay Gould,Stephen Jay Gould/Paul McGarr/Oliver Sacks/Steven Rose,4.25,672,363,29,17/05/2007,2007,Tyndale House Publishers,,,
